brand,perfume,type,category,target_audience,longevity,longevity_clean,rating,description,mood,occasion
Jo Malone,Red Roses Cologne,Cologne,Floral,Female,Medium,Medium,3.0,Red Roses Cologne by Jo Malone is a Cologne perfume designed for Female. It belongs to the Floral category and has Medium longevity.,,
Jo Malone,Amber & Lavender Cologne,Cologne,Amber Floral,Unisex,Medium,Medium,3.0,Amber & Lavender Cologne by Jo Malone is a Cologne perfume designed for Unisex. It belongs to the Amber Floral category and has Medium longevity.,,
Jo Malone,Peony & Blush Suede Cologne,Cologne,Floral,Female,Medium,Medium,3.0,Peony & Blush Suede Cologne by Jo Malone is a Cologne perfume designed for Female. It belongs to the Floral category and has Medium longevity.,,
Jo Malone,Wild Bluebell Cologne,Cologne,Floral,Female,Medium,Medium,3.0,Wild Bluebell Cologne by Jo Malone is a Cologne perfume designed for Female. It belongs to the Floral category and has Medium longevity.,,
Jo Malone,English Oak & Redcurrant Cologne,Cologne,Woody Fruity,Unisex,Medium,Medium,3.0,English Oak & Redcurrant Cologne by Jo Malone is a Cologne perfume designed for Unisex. It belongs to the Woody Fruity category and has Medium longevity.,,
Ralph Lauren,Ralph Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Ralph Eau de Parfum by Ralph Lauren is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Ralph Lauren,Ralph Eau de Toilette,EDT,Floriental,Female,Medium,Medium,3.0,Ralph Eau de Toilette by Ralph Lauren is a EDT perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Ralph Lauren,Romance Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Romance Eau de Parfum by Ralph Lauren is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Ralph Lauren,Romance Eau de Toilette,EDT,Floriental,Female,Medium,Medium,3.0,Romance Eau de Toilette by Ralph Lauren is a EDT perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Ralph Lauren,Notorious Eau de Parfum,EDP,Floriental,Female,Medium,Medium,3.0,Notorious Eau de Parfum by Ralph Lauren is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Ralph Lauren,Blue Eau de Toilette,EDT,Aromatic Fougere,Men,Medium,Medium,3.0,Blue Eau de Toilette by Ralph Lauren is a EDT perfume designed for Men. It belongs to the Aromatic Fougere category and has Medium longevity.,,
Ralph Lauren,Polo Black Eau de Parfum,EDP,Woody Aromatic,Men,Medium,Medium,3.0,Polo Black Eau de Parfum by Ralph Lauren is a EDP perfume designed for Men. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Ralph Lauren,Polo Red Eau de Parfum,EDP,Woody Spicy,Men,Medium,Medium,3.0,Polo Red Eau de Parfum by Ralph Lauren is a EDP perfume designed for Men. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Ralph Lauren,Polo Blue Eau de Parfum,EDP,Aromatic Fougere,Men,Medium,Medium,3.0,Polo Blue Eau de Parfum by Ralph Lauren is a EDP perfume designed for Men. It belongs to the Aromatic Fougere category and has Medium longevity.,,
Ralph Lauren,Polo Green Eau de Parfum,EDP,Woody Aromatic,Men,Medium,Medium,3.0,Polo Green Eau de Parfum by Ralph Lauren is a EDP perfume designed for Men. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Ralph Lauren,Polo Eau de Toilette,EDT,Woody Aromatic,Men,Medium,Medium,3.0,Polo Eau de Toilette by Ralph Lauren is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Lattafa,Abaan,EDP,Unknown,Unisex,Medium,Medium,3.0,Abaan by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Adeeb,EDP,Unknown,Unisex,Medium,Medium,3.0,Adeeb by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Afeef,EDP,Unknown,Unisex,Medium,Medium,3.0,Afeef by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Afkaar,EDP,Unknown,Unisex,Medium,Medium,3.0,Afkaar by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Al Awsaaf,EDP,Unknown,Unisex,Medium,Medium,3.0,Al Awsaaf by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Al Azal,EDP,Unknown,Men,Medium,Medium,3.0,Al Azal by Lattafa is a EDP perfume designed for Men. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Al Dur Al Maknoon Gold,EDP,Unknown,Unisex,Strong,Strong,4.0,Al Dur Al Maknoon Gold by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Al Dur Al Maknoon Silver,EDP,Unknown,Unisex,Strong,Strong,4.0,Al Dur Al Maknoon Silver by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Qaeed Al Fursan,EDP,Oriental Woody,Unisex,Strong,Strong,4.0,Qaeed Al Fursan by Lattafa is a EDP perfume designed for Unisex. It belongs to the Oriental Woody category and has Strong longevity.,"mysterious, deep","formal, dinner"
Lattafa,Al Muarikh The Historian,EDP,Unknown,Unisex,Medium,Medium,3.0,Al Muarikh The Historian by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Al Najris,EDP,Unknown,Unisex,Medium,Medium,3.0,Al Najris by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Ameer Al Oudh,EDP,Unknown,Unisex,Strong,Strong,4.0,Ameer Al Oudh by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Ameer Al Oudh Intense Oud,EDP,Unknown,Unisex,Strong,Strong,4.0,Ameer Al Oudh Intense Oud by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Amwaaj Al Oud,EDP,Unknown,Unisex,Medium,Medium,3.0,Amwaaj Al Oud by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Anfas Oud,EDP,Unknown,Unisex,Medium,Medium,3.0,Anfas Oud by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Angham,EDP,Unknown,Unisex,Strong,Strong,4.0,Angham by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Atheeri,EDP,Unknown,Female,Medium,Medium,3.0,Atheeri by Lattafa is a EDP perfume designed for Female. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Atlas,EDP,Unknown,Unisex,Medium,Medium,3.0,Atlas by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Aura,EDP,Unknown,Unisex,Medium,Medium,3.0,Aura by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Awraq Al Oud,EDP,Unknown,Unisex,Strong,Strong,4.0,Awraq Al Oud by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Asad,EDP,Unknown,Unisex,Strong,Strong,4.0,Asad by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Asad Bourbon,EDP,Unknown,Unisex,Medium,Medium,3.0,Asad Bourbon by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Bade'e Al Oud Honor & Glory,EDP,Unknown,Unisex,Strong,Strong,4.0,Bade'e Al Oud Honor & Glory by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Bade'e Al Oud Sublime,EDP,Unknown,Unisex,Strong,Strong,4.0,Bade'e Al Oud Sublime by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Eclaire,EDP,Floral Fruity Gourmand,Women,Strong,Strong,4.0,Eclaire by Lattafa is a EDP perfume designed for Women. It belongs to the Floral Fruity Gourmand category and has Strong longevity.,,
Lattafa,Fakhar,EDP,Unknown,Unisex,Medium,Medium,3.0,Fakhar by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Fakhar Black,EDP,Unknown,Unisex,Medium,Medium,3.0,Fakhar Black by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Khamrah,EDP,Unknown,Unisex,Strong,Strong,4.0,Khamrah by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Khamrah Qahwa,EDP,Unknown,Unisex,Strong,Strong,4.0,Khamrah Qahwa by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Khamrah Dukhan,EDP,Unknown,Unisex,Strong,Strong,4.0,Khamrah Dukhan by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Liam,EDP,Unknown,Unisex,Strong,Strong,4.0,Liam by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Nebras,EDP,Unknown,Unisex,Medium,Medium,3.0,Nebras by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,Raghba,EDP,Unknown,Unisex,Strong,Strong,4.0,Raghba by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Lattafa,Dynasty,EDP,Woody Spicy,Unisex,Medium,Medium,3.0,Dynasty by Lattafa is a EDP perfume designed for Unisex. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Lattafa,Victoria,EDP,Unknown,Unisex,Medium,Medium,3.0,Victoria by Lattafa is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Lattafa,The Kingdom (Women),EDP,Floral Fruity Gourmand,Women,Medium,Medium,3.0,The Kingdom (Women) by Lattafa is a EDP perfume designed for Women. It belongs to the Floral Fruity Gourmand category and has Medium longevity.,,
Maison Alhambra,Bright Peach,EDP,Fruity Floral,Unisex,Strong,Strong,4.0,Bright Peach by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Fruity Floral category and has Strong longevity.,"sweet, cheerful","daytime, brunch"
Maison Alhambra,Woody Oud,EDP,Woody Spicy,Unisex,Medium,Medium,3.0,Woody Oud by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Maison Alhambra,Lovely Cherie,EDP,Cherry Gourmand,Unisex,Medium,Medium,3.0,Lovely Cherie by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Cherry Gourmand category and has Medium longevity.,,
Maison Alhambra,Toscano Leather,EDP,Leather,Unisex,Light,Light,2.0,Toscano Leather by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Leather category and has Light longevity.,,
Maison Alhambra,Yeah,EDP,Fresh Aromatic,Unisex,Light,Light,2.0,Yeah by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Fresh Aromatic category and has Light longevity.,"bright, uplifting","daily, errands"
Maison Alhambra,Tobacco Touch,EDP,Amber Tobacco,Unisex,Medium,Medium,3.0,Tobacco Touch by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Amber Tobacco category and has Medium longevity.,,
Maison Alhambra,Jorge di Profumo,EDP,Aquatic Aromatic,Unisex,Light,Light,2.0,Jorge di Profumo by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Aquatic Aromatic category and has Light longevity.,,
Maison Alhambra,Porto Neroli,EDP,Citrus Aromatic,Unisex,Medium,Medium,3.0,Porto Neroli by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Citrus Aromatic category and has Medium longevity.,,
Maison Alhambra,Intense Peach,EDP,Fruity Floral,Unisex,Medium,Medium,3.0,Intense Peach by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Fruity Floral category and has Medium longevity.,"sweet, cheerful","daytime, brunch"
Maison Alhambra,Sceptre Bronzite,EDP,Unknown,Unisex,Medium,Medium,3.0,Sceptre Bronzite by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Maison Alhambra,Kismet Angel,EDP,Unknown,Unisex,Medium,Medium,3.0,Kismet Angel by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Maison Alhambra,Tabac,EDP,Tabac Accord,Unisex,Medium,Medium,3.0,Tabac by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Tabac Accord category and has Medium longevity.,,
Maison Alhambra,Signatures No. III,EDP,Unknown,Unisex,Medium,Medium,3.0,Signatures No. III by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Medium longevity.,,
Maison Alhambra,Zaffiro Crafted Oud,EDP,Unknown,Unisex,Strong,Strong,4.0,Zaffiro Crafted Oud by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Maison Alhambra,Amber & Leather,EDP,Amber Leather,Unisex,Strong,Strong,4.0,Amber & Leather by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Amber Leather category and has Strong longevity.,,
Maison Alhambra,Salvo Elixir,EDP,Unknown,Unisex,Strong,Strong,4.0,Salvo Elixir by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Maison Alhambra,Perseus,EDP,Unknown,Unisex,Strong,Strong,4.0,Perseus by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Unknown category and has Strong longevity.,,
Maison Alhambra,Black Origami,EDP,Floral Chocolate,Unisex,Medium,Medium,3.0,Black Origami by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Floral Chocolate category and has Medium longevity.,,
Maison Alhambra,Floral Ambrosia,EDP,Floriental,Unisex,Medium,Medium,3.0,Floral Ambrosia by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Maison Alhambra,Kingsman,EDP,Woody Aromatic,Unisex,Medium,Medium,3.0,Kingsman by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Maison Alhambra,Rose Oud,EDP,Amber Floral,Unisex,Medium,Medium,3.0,Rose Oud by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Amber Floral category and has Medium longevity.,,
Maison Alhambra,Karat,EDP,Gourmand,Unisex,Medium,Medium,3.0,Karat by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Gourmand category and has Medium longevity.,"playful, sweet","dessert, casual"
Maison Alhambra,Opera Noir,EDP,Oriental Floral,Unisex,Medium,Medium,3.0,Opera Noir by Maison Alhambra is a EDP perfume designed for Unisex. It belongs to the Oriental Floral category and has Medium longevity.,,
